"Positive Money, London EC1","{'address': 'Positive+', 'location': {'x': -0.1642421, 'y': 51.3884452}, 'score': 78.18, 'attributes': {}, 'extent': {'xmin': -0.1692421, 'ymin': 51.3834452, 'xmax': -0.1592421, 'ymax': 51.3934452}}"
Kingston-upon-Thames,"{'address': 'Kingston upon Thames, Surrey, England', 'location': {'x': -0.300443, 'y': 51.412317}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.330443, 'ymin': 51.382317, 'xmax': -0.270443, 'ymax': 51.442317}}"
"Pudleston, Herefordshire","{'address': 'Pudleston, Pudlestone, Leominster, Herefordshire, England', 'location': {'x': -2.6375584, 'y': 52.2347565}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.6575584, 'ymin': 52.2147565, 'xmax': -2.6175584, 'ymax': 52.2547565}}"
"Soyans, France","{'address': 'Soyans, Die, Drôme, Auvergne-Rhône-Alpes', 'location': {'x': 5.02583, 'y': 44.63694}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 4.98383, 'ymin': 44.59494, 'xmax': 5.06783, 'ymax': 44.67894}}"
"Mons la Trivalle, France","{'address': 'Mons La Trivalle', 'location': {'x': 2.9592821, 'y': 43.5668731}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 2.9542821, 'ymin': 43.5618731, 'xmax': 2.9642821, 'ymax': 43.5718731}}"
"Mansle, France","{'address': 'Mansle, Charente, Nouvelle-Aquitaine', 'location': {'x': 0.17838, 'y': 45.876}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.17238, 'ymin': 45.87, 'xmax': 0.18438, 'ymax': 45.882}}"
"Tocane St Apre, France","{'address': 'Tocane-Saint-Apre, Dordogne, Nouvelle-Aquitaine', 'location': {'x': 0.498922879, 'y': 45.254168664}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.458922879, 'ymin': 45.214168664, 'xmax': 0.538922879, 'ymax': 45.294168664}}"
Inquest,"{'address': 'In-Quest', 'location': {'x': 27.9083, 'y': -26.1274}, 'score': 99.95, 'attributes': {}, 'extent': {'xmin': 27.9033, 'ymin': -26.1324, 'xmax': 27.9133, 'ymax': -26.1224}}"
"Fontenille, France","{'address': 'Fontenille, Confolens, Charente, Nouvelle-Aquitaine', 'location': {'x': 0.165, 'y': 45.91639}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.14, 'ymin': 45.89139, 'xmax': 0.19, 'ymax': 45.94139}}"
"Marble Falls, Texas","{'address': 'Marble Falls, Texas', 'location': {'x': -98.2729497, 'y': 30.578354}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -98.4319497, 'ymin': 30.419354, 'xmax': -98.1139497, 'ymax': 30.737354}}"
"Hertford College, Oxford; Gonville and Caius College, Cambridge","{'address': 'Gonville & Caius College', 'location': {'x': 0.1178092, 'y': 52.2056716}, 'score': 86.79, 'attributes': {}, 'extent': {'xmin': 0.1128092, 'ymin': 52.2006716, 'xmax': 0.1228092, 'ymax': 52.2106716}}"
Stratford-upon-Avon,"{'address': 'Stratford-Upon-Avon, Warwickshire, England', 'location': {'x': -1.7069886, 'y': 52.1915699}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.8169886, 'ymin': 52.0815699, 'xmax': -1.5969886, 'ymax': 52.3015699}}"
"Montmorillon, France","{'address': 'Montmorillon, Vienne, Nouvelle-Aquitaine', 'location': {'x': 0.867873702, 'y': 46.424947372}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.809873702, 'ymin': 46.366947372, 'xmax': 0.925873702, 'ymax': 46.482947372}}"
"Simon Fraser UniversityBurnaby, British Columbia","{'address': 'Simon Fraser University', 'location': {'x': -122.9103525, 'y': 49.2778786}, 'score': 99.5, 'attributes': {}, 'extent': {'xmin': -122.9203525, 'ymin': 49.2678786, 'xmax': -122.9003525, 'ymax': 49.2878786}}"
"Crediton, Devon","{'address': 'Crediton, Mid Devon, Devon, England', 'location': {'x': -3.658301427, 'y': 50.790566165}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.673301427, 'ymin': 50.775566165, 'xmax': -3.643301427, 'ymax': 50.805566165}}"
"Salalah, Oman","{'address': 'Salalah, Dhofar', 'location': {'x': 54.1256664, 'y': 17.0117235}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 53.5546664, 'ymin': 16.4407235, 'xmax': 54.6966664, 'ymax': 17.5827235}}"
﻿Bath,"{'address': 'Bath, Somerset, England', 'location': {'x': -2.359283803, 'y': 51.382799638}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.399283803, 'ymin': 51.342799638, 'xmax': -2.319283803, 'ymax': 51.422799638}}"
"Livingston, Montana","{'address': 'Livingston, Montana', 'location': {'x': -110.5634247, 'y': 45.659576}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -110.9214247, 'ymin': 45.301576, 'xmax': -110.2054247, 'ymax': 46.017576}}"
"Craigrothie, Fife","{'address': 'Craigrothie, Fife, Scotland', 'location': {'x': -3.002559929, 'y': 56.285257941}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.006559929, 'ymin': 56.281257941, 'xmax': -2.998559929, 'ymax': 56.289257941}}"
"Much Wenlock, Shropshire","{'address': 'Much Wenlock, Shropshire, England', 'location': {'x': -2.558870879, 'y': 52.595139224}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.570870879, 'ymin': 52.583139224, 'xmax': -2.546870879, 'ymax': 52.607139224}}"
"St Louis, Missouri","{'address': 'St. Louis, Missouri', 'location': {'x': -90.2009855, 'y': 38.635355}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -90.2979855, 'ymin': 38.538355, 'xmax': -90.1039855, 'ymax': 38.732355}}"
"Cooksbridge, East Sussex","{'address': 'Cooksbridge, Lewes, East Sussex, England', 'location': {'x': -0.004729267, 'y': 50.911606036}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.010729267, 'ymin': 50.905606036, 'xmax': 0.001270733, 'ymax': 50.917606036}}"
"English Department, Royal Holloway College, Egham Hill, Egham, Surrey TW20 0EX","{'address': 'TW20 0EX, Egham, England', 'location': {'x': -0.567217888575, 'y': 51.425322914228}, 'score': 86.5, 'attributes': {}, 'extent': {'xmin': -0.569217888575, 'ymin': 51.423322914228, 'xmax': -0.565217888575, 'ymax': 51.427322914228}}"
"Peterborough, New Hampshire","{'address': 'Peterborough, New Hampshire', 'location': {'x': -71.9479407, 'y': 42.8775107}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -72.0079407, 'ymin': 42.8175107, 'xmax': -71.8879407, 'ymax': 42.9375107}}"
Reading University,"{'address': 'University of Reading', 'location': {'x': -0.9460534, 'y': 51.4410865}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.9600534, 'ymin': 51.4270865, 'xmax': -0.9320534, 'ymax': 51.4550865}}"
"Downing College, Cambridge","{'address': 'Downing College', 'location': {'x': 0.123858, 'y': 52.199974}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.118858, 'ymin': 52.194974, 'xmax': 0.128858, 'ymax': 52.204974}}"
London W3,"{'address': 'W3 0, London, England', 'location': {'x': -0.2740626, 'y': 51.5220951}, 'score': 97.32, 'attributes': {}, 'extent': {'xmin': -0.2890626, 'ymin': 51.5070951, 'xmax': -0.2590626, 'ymax': 51.5370951}}"
"BECTU, London SW9","{'address': 'SW9 7, London, England', 'location': {'x': -0.1076282, 'y': 51.4670684}, 'score': 83.42, 'attributes': {}, 'extent': {'xmin': -0.1346282, 'ymin': 51.4400684, 'xmax': -0.0806282, 'ymax': 51.4940684}}"
"Danderyd, Sweden","{'address': 'Danderyd', 'location': {'x': 18.054867867222, 'y': 59.406200195443}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 18.003867867222, 'ymin': 59.355200195443, 'xmax': 18.105867867222, 'ymax': 59.457200195443}}"
"Carr Center for Human Rights Policy, Cambridge, Massachusetts","{'address': 'Cambridge, Massachusetts', 'location': {'x': -71.105015, 'y': 42.365248}, 'score': 76.92, 'attributes': {}, 'extent': {'xmin': -71.142015, 'ymin': 42.328248, 'xmax': -71.068015, 'ymax': 42.402248}}"
"Aesch bei Birmensdorf, Switzerland","{'address': 'Aesch Bei Birmensdorf', 'location': {'x': 8.4385749, 'y': 47.3376079}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 8.4335749, 'ymin': 47.3326079, 'xmax': 8.4435749, 'ymax': 47.3426079}}"
"Middleton Cheney, Northamptonshire","{'address': 'Middleton Cheney, Northamptonshire, England', 'location': {'x': -1.273751684, 'y': 52.073130578}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.281751684, 'ymin': 52.065130578, 'xmax': -1.265751684, 'ymax': 52.081130578}}"
"West Bridgford, Nottinghamshire","{'address': 'West Bridgford, Nottingham, Nottinghamshire, England', 'location': {'x': -1.1341318, 'y': 52.9292374}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.1611318, 'ymin': 52.9022374, 'xmax': -1.1071318, 'ymax': 52.9562374}}"
"House of Lords, London SW1","{'address': 'House of Lords', 'location': {'x': -0.1249632, 'y': 51.498942}, 'score': 91.43, 'attributes': {}, 'extent': {'xmin': -0.1299632, 'ymin': 51.493942, 'xmax': -0.1199632, 'ymax': 51.503942}}"
"New London, Connecticut","{'address': 'New London, Connecticut', 'location': {'x': -72.099561, 'y': 41.355167}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -72.145561, 'ymin': 41.309167, 'xmax': -72.053561, 'ymax': 41.401167}}"
"Jamaica, New York","{'address': 'Jamaica, New York', 'location': {'x': -73.800194, 'y': 40.703343}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -73.807194, 'ymin': 40.696343, 'xmax': -73.793194, 'ymax': 40.710343}}"
"School of European Studies, University of Sussex","{'address': 'Graduate School For East And Southeast European Studies', 'location': {'x': 11.5987, 'y': 48.143}, 'score': 79.93, 'attributes': {}, 'extent': {'xmin': 11.5937, 'ymin': 48.138, 'xmax': 11.6037, 'ymax': 48.148}}"
New Delhi,"{'address': 'New Delhi, Delhi', 'location': {'x': 77.218791, 'y': 28.6324252}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 77.155791, 'ymin': 28.5694252, 'xmax': 77.281791, 'ymax': 28.6954252}}"
"Department of Biochemistry, University of Oxford","{'address': 'Department Of Bio Chemistry Manipur University', 'location': {'x': 93.928801, 'y': 24.751421}, 'score': 86.47, 'attributes': {}, 'extent': {'xmin': 93.923801, 'ymin': 24.746421, 'xmax': 93.933801, 'ymax': 24.756421}}"
"Coleg Harlech, Gwynedd","{'address': 'Coleg Harlech', 'location': {'x': -4.113265994, 'y': 52.855803666}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.116265994, 'ymin': 52.852803666, 'xmax': -4.110265994, 'ymax': 52.858803666}}"
Institute of Education,"{'address': 'Institute of Education', 'location': {'x': -0.1284604, 'y': 51.5233052}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.1334604, 'ymin': 51.5183052, 'xmax': -0.1234604, 'ymax': 51.5283052}}"
"East Molesey, Surrey","{'address': 'East Molesey, Elmbridge, Surrey, England', 'location': {'x': -0.355029473, 'y': 51.400253757}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.365029473, 'ymin': 51.390253757, 'xmax': -0.345029473, 'ymax': 51.410253757}}"
"Bandar Seri Bagawan, Brunei","{'address': 'Bandar Seri Begawan', 'location': {'x': 114.9222687, 'y': 4.8806816}, 'score': 98.28, 'attributes': {}, 'extent': {'xmin': 114.8942687, 'ymin': 4.8526816, 'xmax': 114.9502687, 'ymax': 4.9086816}}"
"Department of Philosophy, Brooklyn College, City University of New York","{'address': 'City University of New York Brooklyn College', 'location': {'x': -73.95153, 'y': 40.63149}, 'score': 80.06, 'attributes': {}, 'extent': {'xmin': -73.95653, 'ymin': 40.62649, 'xmax': -73.94653, 'ymax': 40.63649}}"
"Carpinteria, California","{'address': 'Carpinteria, California', 'location': {'x': -119.518363, 'y': 34.398922}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -119.606363, 'ymin': 34.310922, 'xmax': -119.430363, 'ymax': 34.486922}}"
Derby,"{'address': 'Derby, Derbyshire, England', 'location': {'x': -1.478050566, 'y': 52.924711395}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.552050566, 'ymin': 52.850711395, 'xmax': -1.404050566, 'ymax': 52.998711395}}"
"Musselburgh, East Lothian","{'address': 'Musselburgh, East Lothian, Scotland', 'location': {'x': -3.049317133, 'y': 55.942847929}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.074317133, 'ymin': 55.917847929, 'xmax': -3.024317133, 'ymax': 55.967847929}}"
"Haledon, New Jersey","{'address': 'Haledon, New Jersey', 'location': {'x': -74.1841532, 'y': 40.9335334}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -74.1971532, 'ymin': 40.9205334, 'xmax': -74.1711532, 'ymax': 40.9465334}}"
Birkbeck,"{'address': 'Birkbeck, Illinois', 'location': {'x': -88.868447, 'y': 40.17742}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -88.875447, 'ymin': 40.17042, 'xmax': -88.861447, 'ymax': 40.18442}}"
Malta,"{'address': 'Malta', 'location': {'x': 14.40007259, 'y': 35.922548856}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 14.22507259, 'ymin': 35.747548856, 'xmax': 14.57507259, 'ymax': 36.097548856}}"
"Moffat, Dumfries and Galloway","{'address': 'Moffat, Dumfries, Scotland', 'location': {'x': -3.444274119, 'y': 55.33330131}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.460274119, 'ymin': 55.31730131, 'xmax': -3.428274119, 'ymax': 55.34930131}}"
Church of Scientology,"{'address': 'Church of Scientology', 'location': {'x': -4.1350332, 'y': 50.3722742}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.1400332, 'ymin': 50.3672742, 'xmax': -4.1300332, 'ymax': 50.3772742}}"
Drumnadrochit,"{'address': 'Drumnadrochit, Inverness, Scotland', 'location': {'x': -4.479999361, 'y': 57.337341899}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.502999361, 'ymin': 57.314341899, 'xmax': -4.456999361, 'ymax': 57.360341899}}"
"Scarsdale, New York","{'address': 'Scarsdale, New York', 'location': {'x': -73.796583, 'y': 40.988732}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -73.829583, 'ymin': 40.955732, 'xmax': -73.763583, 'ymax': 41.021732}}"
"Fismes, France","{'address': 'Fismes, Marne, Grand Est', 'location': {'x': 3.680221057, 'y': 49.307237896}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 3.648221057, 'ymin': 49.275237896, 'xmax': 3.712221057, 'ymax': 49.339237896}}"
"London NW6; Bourne, Lincolnshire","{'address': 'Bourne, South Kesteven, Lincolnshire, England', 'location': {'x': -0.377167389, 'y': 52.768263176}, 'score': 86.67, 'attributes': {}, 'extent': {'xmin': -0.395167389, 'ymin': 52.750263176, 'xmax': -0.359167389, 'ymax': 52.786263176}}"
"Keighley, West Yorkshire","{'address': 'Keighley, Bradford, West Yorkshire, England', 'location': {'x': -1.909622255, 'y': 53.867487358}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.942622255, 'ymin': 53.834487358, 'xmax': -1.876622255, 'ymax': 53.900487358}}"
"Wassenaar, The Netherlands","{'address': 'Wassenaar', 'location': {'x': 4.393437035, 'y': 52.139562352}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 4.330437035, 'ymin': 52.076562352, 'xmax': 4.456437035, 'ymax': 52.202562352}}"
University of Brighton,"{'address': 'University of Brighton', 'location': {'x': 0.2651675, 'y': 50.7554302}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.2601675, 'ymin': 50.7504302, 'xmax': 0.2701675, 'ymax': 50.7604302}}"
"Hudson, New York","{'address': 'Hudson, New York', 'location': {'x': -73.787882, 'y': 42.251775}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -73.805882, 'ymin': 42.233775, 'xmax': -73.769882, 'ymax': 42.269775}}"
Camberley,"{'address': 'Camberley, Surrey Heath, Surrey, England', 'location': {'x': -0.743755427, 'y': 51.339359419}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.773755427, 'ymin': 51.309359419, 'xmax': -0.713755427, 'ymax': 51.369359419}}"
"Frederiksberg, Denmark","{'address': 'Frederiksberg, Hovedstaden', 'location': {'x': 12.535368, 'y': 55.6780025}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 12.511368, 'ymin': 55.6540025, 'xmax': 12.559368, 'ymax': 55.7020025}}"
"Professor of Modern History, Oxford","{'address': 'Oxford, Ohio', 'location': {'x': -84.7456597, 'y': 39.5073941}, 'score': 73, 'attributes': {}, 'extent': {'xmin': -84.7976597, 'ymin': 39.4553941, 'xmax': -84.6936597, 'ymax': 39.5593941}}"
"Preston, Lancashire","{'address': 'Preston, Lancashire, England', 'location': {'x': -2.698524765, 'y': 53.760570166}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.748524765, 'ymin': 53.710570166, 'xmax': -2.648524765, 'ymax': 53.810570166}}"
"Spinoza Institute, Jerusalem","{'address': 'Instituto Jerusalen', 'location': {'x': -74.1541391, 'y': 4.5757103}, 'score': 77.79, 'attributes': {}, 'extent': {'xmin': -74.1591391, 'ymin': 4.5707103, 'xmax': -74.1491391, 'ymax': 4.5807103}}"
"Normal, Illinois","{'address': 'Normal, Illinois', 'location': {'x': -88.995074, 'y': 40.518091}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -89.057074, 'ymin': 40.456091, 'xmax': -88.933074, 'ymax': 40.580091}}"
"Department of English, King’s College, London","{'address': ""King's College of English"", 'location': {'x': -0.0161941, 'y': 51.3807827}, 'score': 84.93, 'attributes': {}, 'extent': {'xmin': -0.0211941, 'ymin': 51.3757827, 'xmax': -0.0111941, 'ymax': 51.3857827}}"
University of Birmingham,"{'address': 'University of Birmingham', 'location': {'x': -1.9303823, 'y': 52.4503735}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.9473823, 'ymin': 52.4333735, 'xmax': -1.9133823, 'ymax': 52.4673735}}"
"Husthwaite, North Yorkshire","{'address': 'Husthwaite, North Yorkshire, England', 'location': {'x': -1.210972856, 'y': 54.169053024}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.217972856, 'ymin': 54.162053024, 'xmax': -1.203972856, 'ymax': 54.176053024}}"
"Director of Studies, Ecole des Hautes Etudesen Sciences Sociales, Paris","{'address': 'Paris, Île-de-France', 'location': {'x': 2.361657337, 'y': 48.863697576}, 'score': 73, 'attributes': {}, 'extent': {'xmin': 2.278657337, 'ymin': 48.780697576, 'xmax': 2.444657337, 'ymax': 48.946697576}}"
"Algarve, Portugal","{'address': 'Algarve', 'location': {'x': -8.3414776, 'y': 37.1207962}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -8.3464776, 'ymin': 37.1157962, 'xmax': -8.3364776, 'ymax': 37.1257962}}"
"Maryland Institute College of Art, Baltimore","{'address': 'Maryland Institute College of Art', 'location': {'x': -76.62151, 'y': 39.307632}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -76.62651, 'ymin': 39.302632, 'xmax': -76.61651, 'ymax': 39.312632}}"
Nord University,"{'address': 'Nord University', 'location': {'x': 10.9018778, 'y': 63.4722255}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 10.8968778, 'ymin': 63.4672255, 'xmax': 10.9068778, 'ymax': 63.4772255}}"
London W4,"{'address': 'W4 1, London, England', 'location': {'x': -0.2559429, 'y': 51.4984824}, 'score': 97.32, 'attributes': {}, 'extent': {'xmin': -0.2629429, 'ymin': 51.4914824, 'xmax': -0.2489429, 'ymax': 51.5054824}}"
"Bungay, Norfolk","{'address': 'Bungay Road, Billingford, Scole, Diss, Norfolk, England, IP21 4HH', 'location': {'x': 1.178249805633, 'y': 52.363111655205}, 'score': 97.14, 'attributes': {}, 'extent': {'xmin': 1.177249805633, 'ymin': 52.362111655205, 'xmax': 1.179249805633, 'ymax': 52.364111655205}}"
"Christ Church, Oxford","{'address': 'Christ Church', 'location': {'x': -1.2563683, 'y': 51.7501937}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.2613683, 'ymin': 51.7451937, 'xmax': -1.2513683, 'ymax': 51.7551937}}"
"Lower Largo, Fife","{'address': 'Lower Largo, Fife, Scotland', 'location': {'x': -2.936354297, 'y': 56.212829712}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.948354297, 'ymin': 56.200829712, 'xmax': -2.924354297, 'ymax': 56.224829712}}"
University of Connecticut,"{'address': 'University of Connecticut', 'location': {'x': -72.2536003, 'y': 41.8052454}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -72.2766003, 'ymin': 41.7822454, 'xmax': -72.2306003, 'ymax': 41.8282454}}"
"Kansas City, Missouri","{'address': 'Kansas City, Missouri', 'location': {'x': -94.578559, 'y': 39.099792}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -94.806559, 'ymin': 38.871792, 'xmax': -94.350559, 'ymax': 39.327792}}"
"Macclesfield, Cheshire","{'address': 'Macclesfield, Cheshire, England', 'location': {'x': -2.12553563, 'y': 53.260621329}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.16153563, 'ymin': 53.224621329, 'xmax': -2.08953563, 'ymax': 53.296621329}}"
St Albans,"{'address': 'St Albans, Hertfordshire, England', 'location': {'x': -0.339066486, 'y': 51.752313608}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.375066486, 'ymin': 51.716313608, 'xmax': -0.303066486, 'ymax': 51.788313608}}"
"Owhiro Bay, New Zealand","{'address': 'Owhiro Bay, Wellington', 'location': {'x': 174.75019, 'y': -41.33828}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 174.72119, 'ymin': -41.36728, 'xmax': 174.77919, 'ymax': -41.30928}}"
"Nanterre, France","{'address': 'Nanterre, Hauts-de-Seine, Île-de-France', 'location': {'x': 2.207180761, 'y': 48.892013565}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 2.179180761, 'ymin': 48.864013565, 'xmax': 2.235180761, 'ymax': 48.920013565}}"
"Airton, North Yorkshire","{'address': 'Airton, North Yorkshire, England', 'location': {'x': -2.152026655, 'y': 54.027900149}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.155026655, 'ymin': 54.024900149, 'xmax': -2.149026655, 'ymax': 54.030900149}}"
"Ardfield, County Cork","{'address': 'Ardfield, Cork', 'location': {'x': -8.9112627, 'y': 51.5672301}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -8.9452627, 'ymin': 51.5332301, 'xmax': -8.8772627, 'ymax': 51.6012301}}"
University of Wales,"{'address': 'University of Wales', 'location': {'x': -3.180061, 'y': 51.4806723}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.185061, 'ymin': 51.4756723, 'xmax': -3.175061, 'ymax': 51.4856723}}"
Ruislip,"{'address': 'Ruislip, Middlesex, England', 'location': {'x': -0.4269362, 'y': 51.5764864}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.4579362, 'ymin': 51.5454864, 'xmax': -0.3959362, 'ymax': 51.6074864}}"
"Devonport, New Zealand","{'address': 'Devonport', 'location': {'x': 174.8, 'y': -36.81667}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 173.8, 'ymin': -37.81667, 'xmax': 175.8, 'ymax': -35.81667}}"
Columbia UniversityNew York,"{'address': 'Columbia University', 'location': {'x': -73.961889, 'y': 40.808224}, 'score': 99.5, 'attributes': {}, 'extent': {'xmin': -73.966889, 'ymin': 40.803224, 'xmax': -73.956889, 'ymax': 40.813224}}"
"Arminghall, Norfolk","{'address': 'Arminghall, South Norfolk, Norfolk, England', 'location': {'x': 1.324144678, 'y': 52.589268676}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 1.321144678, 'ymin': 52.586268676, 'xmax': 1.327144678, 'ymax': 52.592268676}}"
"Altrincham, Cheshire","{'address': 'Altrincham, Trafford, Greater Manchester, England', 'location': {'x': -2.351462031, 'y': 53.388104381}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.378462031, 'ymin': 53.361104381, 'xmax': -2.324462031, 'ymax': 53.415104381}}"
"Santa Ana, California","{'address': 'Santa Ana, California', 'location': {'x': -117.869781, 'y': 33.749738}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -117.922781, 'ymin': 33.696738, 'xmax': -117.816781, 'ymax': 33.802738}}"
"Hale‘iwa, Hawaii","{'address': 'Hale‘iwa, Hawaii', 'location': {'x': -158.10339, 'y': 21.59284}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -158.11239, 'ymin': 21.58384, 'xmax': -158.09439, 'ymax': 21.60184}}"
"Lincoln College, Oxford","{'address': 'Lincoln College', 'location': {'x': -1.255614471, 'y': 51.752905015}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.258614471, 'ymin': 51.749905015, 'xmax': -1.252614471, 'ymax': 51.755905015}}"
"San Giovanni d’Asso, Italy","{'address': ""San Giovanni d'Asso, Montalcino, Siena"", 'location': {'x': 11.589189, 'y': 43.1537099}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 11.587189, 'ymin': 43.1517099, 'xmax': 11.591189, 'ymax': 43.1557099}}"
East Twickenham,"{'address': 'East Twickenham, Twickenham, Middlesex, England', 'location': {'x': -0.311843, 'y': 51.4549116}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.319843, 'ymin': 51.4469116, 'xmax': -0.303843, 'ymax': 51.4629116}}"
"New School for Social Research, New York","{'address': 'New School for Social Research', 'location': {'x': -73.997306, 'y': 40.735396}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -74.002306, 'ymin': 40.730396, 'xmax': -73.992306, 'ymax': 40.740396}}"
"East Carolina UniversityGreenville, North Carolina","{'address': 'East Carolina University - Greenville Student Recreation Center', 'location': {'x': -77.3714, 'y': 35.6075}, 'score': 93.2, 'attributes': {}, 'extent': {'xmin': -77.3764, 'ymin': 35.6025, 'xmax': -77.3664, 'ymax': 35.6125}}"
London E13,"{'address': 'E1 3, London, England', 'location': {'x': -0.0429362, 'y': 51.5176162}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.0489362, 'ymin': 51.5116162, 'xmax': -0.0369362, 'ymax': 51.5236162}}"
"Department of English and Comparative Literature, Columbia University, New York","{'address': 'Columbia, New York', 'location': {'x': -76.33271, 'y': 43.15868}, 'score': 74.25, 'attributes': {}, 'extent': {'xmin': -76.35571, 'ymin': 43.13568, 'xmax': -76.30971, 'ymax': 43.18168}}"
"Antigonish, Canada","{'address': 'Antigonish, Nova Scotia', 'location': {'x': -61.992101, 'y': 45.622973}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -62.364101, 'ymin': 45.250973, 'xmax': -61.620101, 'ymax': 45.994973}}"
"Aberystwyth, Ceredigion","{'address': 'Aberystwyth, Ceredigion, Wales', 'location': {'x': -4.0837984, 'y': 52.4161198}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.1027984, 'ymin': 52.3971198, 'xmax': -4.0647984, 'ymax': 52.4351198}}"
Glasgow Polytechnic,"{'address': 'Polytechnic, Moniya, Oyo', 'location': {'x': 3.8862088, 'y': 7.4365254}, 'score': 84.44, 'attributes': {}, 'extent': {'xmin': 3.8682088, 'ymin': 7.4185254, 'xmax': 3.9042088, 'ymax': 7.4545254}}"
"Gilhoc, France","{'address': 'Gilhoc, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes', 'location': {'x': 4.6889, 'y': 44.9865}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 4.6539, 'ymin': 44.9515, 'xmax': 4.7239, 'ymax': 45.0215}}"
